pair,start_date,end_date,total_return,annual_return,annual_volatility,sharpe_ratio
2492-2313,2022-10-14,2024-10-14,0.052674357989596944,0.02725920073381714,0.10604653860639299,0.30735358606032437
2492-3596,2022-10-14,2024-10-14,0.06309891296716853,0.03257635133842991,0.14218750885720835,0.2986118027381516
2492-8210,2022-10-14,2024-10-14,0.2973547196293015,0.1461261870381988,0.11516244324637025,1.2427046821874344
2492-6412,2022-10-14,2024-10-14,0.15803037427750358,0.07989971199295562,0.1153183965342425,0.7255697384588317
2492-00929,2022-10-14,2024-10-14,0.8461886841168452,0.3788096379652791,0.18976645872794853,1.7840126559439737
2337-2486,2022-10-14,2024-10-14,0.21349023755018845,0.1066934179161981,0.10043031571008222,1.0593216679696018
2337-4961,2022-10-14,2024-10-14,0.17531166150157032,0.08831290352542588,0.08337985390406252,1.0564456976736556
2337-0050,2022-10-14,2024-10-14,0.35571563040102916,0.17285482220699214,0.09977118050276268,1.6475499490983696
2337-3363,2022-10-14,2024-10-14,0.3208882143889932,0.1569717686058065,0.09399723182557995,1.5975448745304335
2337-1560,2022-10-14,2024-10-14,0.1420419961547305,0.0720625630078408,0.08595772231559642,0.8526587647499871
2337-2455,2022-10-14,2024-10-14,0.19106067606020485,0.09592897745837071,0.09522409300301256,1.0091820265924893
2337-3010,2022-10-14,2024-10-14,0.31380813238367494,0.153718606559161,0.09279082117885198,1.5871161956515576
2337-3005,2022-10-14,2024-10-14,0.36765126249036706,0.1782532755085103,0.09605164642004661,1.7553644672438549
2337-6197,2022-10-14,2024-10-14,0.2666281632586188,0.1318236371479383,0.0902450477629571,1.4172007668409223
2337-9930,2022-10-14,2024-10-14,0.2982563298921117,0.14654341766725396,0.11026713295905308,1.294538499694155
2337-4743,2022-10-14,2024-10-14,0.16350637985315394,0.0825720710910309,0.1008843109448715,0.8362301088978038
2337-2454,2022-10-14,2024-10-14,0.14603700947619286,0.07402569987719987,0.08407268082937877,0.891676599242826
2337-1773,2022-10-14,2024-10-14,0.15241991139758052,0.07715548894136831,0.07717729380641111,1.0014353339058666
2337-6550,2022-10-14,2024-10-14,0.27259363171959344,0.13461324778517275,0.08734678806172698,1.4889302949733896
2337-2520,2022-10-14,2024-10-14,0.3765418449505871,0.1822598990707728,0.11362287637769984,1.5297739550747422
2337-3013,2022-10-14,2024-10-14,0.3067531545721993,0.15046866665468014,0.09471350292839693,1.5269030955014573
2337-6023,2022-10-14,2024-10-14,0.23920616835426778,0.11891915439747257,0.09635345805282891,1.214069895394083
2337-0056,2022-10-14,2024-10-14,0.35947063875886115,0.1745556329058588,0.12327286369744718,1.36621780186513
2337-3706,2022-10-14,2024-10-14,0.2590429520370997,0.12826754297413145,0.12051026470942457,1.0609935548249831
2337-6125,2022-10-14,2024-10-14,0.30848388924216646,0.15126671708979894,0.1117779517448159,1.3158471936803107
2337-2357,2022-10-14,2024-10-14,0.2260423635066718,0.1126761358990914,0.10887654362900857,1.0351185824225868
2337-1514,2022-10-14,2024-10-14,0.2986979892197744,0.14674775031495407,0.09899783141164728,1.4323754933248423
2337-00830,2022-10-14,2024-10-14,0.34490924447681354,0.16794757305075436,0.12054043864323051,1.347603563867057
2337-3711,2022-10-14,2024-10-14,0.19670355248796417,0.0986461398815087,0.09920931202772718,0.9976346103694462
2337-3260,2022-10-14,2024-10-14,0.3239560044136547,0.15837878090247817,0.11573363597003654,1.3267010229312306
2337-2227,2022-10-14,2024-10-14,0.25147977947497563,0.12471161101509982,0.07620709727682681,1.5801102741752933
2337-2543,2022-10-14,2024-10-14,0.3570834697845404,0.17347463702646437,0.08171265692780871,1.9984606147229569
2337-6451,2022-10-14,2024-10-14,0.3052148606595763,0.14975892911424782,0.07520786099146184,1.893340322650743
2337-6257,2022-10-14,2024-10-14,0.3124425227609735,0.1530901757280861,0.0898904601603084,1.629498662187791
2337-1303,2022-10-14,2024-10-14,0.10315633370430516,0.052780714441250445,0.09942573533958433,0.5675541045227936
2337-4938,2022-10-14,2024-10-14,0.346109631397162,0.1684936009667663,0.0951182180304105,1.6840829170505818
2337-6901,2022-10-14,2024-10-14,0.16838290644689397,0.08494684073604669,0.09387012094431928,0.9157942394494222
2337-00680L,2022-10-14,2024-10-14,0.3244795686783973,0.15861875348439955,0.1715049407631105,0.9432733605205614
2337-4128,2022-10-14,2024-10-14,0.2876818897724345,0.1416412571189544,0.1148469312220356,1.2107477509966367
2337-2439,2022-10-14,2024-10-14,0.11676454480051382,0.05956474661446016,0.07175649092536444,0.8421413010046366
2337-2607,2022-10-14,2024-10-14,0.47700454780637064,0.22670627224803655,0.12921879392601596,1.645606994567417
2337-6139,2022-10-14,2024-10-14,0.2668559231907543,0.13193025841025882,0.08256596518637177,1.5421115824327027
2337-2404,2022-10-14,2024-10-14,0.22753260140459597,0.11338448730892177,0.09125299203667915,1.2224948606213435
2337-2363,2022-10-14,2024-10-14,0.11970563217222235,0.061025770365679334,0.1083896164093295,0.6010235219405078
2337-6919,2022-10-14,2024-10-14,0.3533788123178267,0.17179524078346042,0.10418379508048023,1.5734554526068578
2337-1319,2022-10-14,2024-10-14,0.3021491040015969,0.1483432625735551,0.08653883601098084,1.6413194832929578
2337-3042,2022-10-14,2024-10-14,0.3957142583240798,0.19085841131571024,0.11335045412625225,1.596217874433111
2337-00757,2022-10-14,2024-10-14,0.3077597852141437,0.15093289027395118,0.10671744778594544,1.3701165850564165
2337-2211,2022-10-14,2024-10-14,0.3460619973074296,0.1684719377522634,0.09000757529927235,1.7745075616323274
2337-3293,2022-10-14,2024-10-14,0.05714349758430069,0.02954178681415499,0.08398523761472375,0.3888724577416835
2337-6274,2022-10-14,2024-10-14,0.04251739299477776,0.02205437097492602,0.10734273824727766,0.2572950139593222
2337-3324,2022-10-14,2024-10-14,0.2868080419720206,0.14123529781042615,0.0950377958888152,1.4373013563265933
2337-2006,2022-10-14,2024-10-14,0.21944897506269398,0.10953718510249309,0.09218690318028727,1.1733737612745723
2337-9958,2022-10-14,2024-10-14,0.28053328737151584,0.13831640147337948,0.08578386062193169,1.553138685550095
2337-6589,2022-10-14,2024-10-14,-0.06526071809108805,-0.03473957673035629,0.09360880699599469,-0.3304918106443514
2337-1609,2022-10-14,2024-10-14,0.2590318163445553,0.1282623148588053,0.11986005483121388,1.066343304428207
2337-2498,2022-10-14,2024-10-14,0.14121709020178902,0.07165679981253051,0.09566502763519304,0.7711760275346928
2337-9917,2022-10-14,2024-10-14,0.2840243654282688,0.13994122269951453,0.08948057294016787,1.5076721105848905
2337-00631L,2022-10-14,2024-10-14,0.23295010768605062,0.11595613522685906,0.10941440505287793,1.057029254825411
2337-6005,2022-10-14,2024-10-14,0.32481045652357166,0.15877039068001872,0.12730685174792164,1.220637194976524
2337-2101,2022-10-14,2024-10-14,0.1597897214577944,0.08075895006771722,0.10647782001746876,0.782184936004715
2337-4766,2022-10-14,2024-10-14,0.25411219200685664,0.12595043460988575,0.09772457842308674,1.262224353244965
2337-5478,2022-10-14,2024-10-14,0.19065861235705184,0.09573514176166897,0.08162524097680011,1.160690615928013
2337-2855,2022-10-14,2024-10-14,0.3862360138055537,0.1866146511272591,0.12938432833863261,1.386618211599572
2337-2458,2022-10-14,2024-10-14,0.09602918594085912,0.04921175494733008,0.07270896089592507,0.6969359659787467
2337-3583,2022-10-14,2024-10-14,0.21887305632775098,0.10926262101390588,0.10385561692337567,1.049871799111421
2337-2851,2022-10-14,2024-10-14,0.27697164773074473,0.13665656461524478,0.146189768857623,0.9490610062276243
2337-2845,2022-10-14,2024-10-14,0.4924019950906494,0.23338954793606026,0.13522573293171553,1.6180588262358997
2337-2313,2022-10-14,2024-10-14,0.26125722149570135,0.12930668709542487,0.10046719059314212,1.2605970674106415
2337-2850,2022-10-14,2024-10-14,0.32362099285443674,0.15822520663283185,0.08561174617511452,1.7583262566167683
2337-3227,2022-10-14,2024-10-14,0.19208755021931806,0.09642389416164779,0.09021522152349606,1.065280184255101
2337-00692,2022-10-14,2024-10-14,0.32378396246282165,0.158299916630683,0.12104751380892197,1.2739948574932056
2337-9939,2022-10-14,2024-10-14,0.3903617162710553,0.1884635729757717,0.09648565965814734,1.837363320785554
2337-5871,2022-10-14,2024-10-14,0.0965733258730822,0.04948462493744641,0.10643743489257568,0.5069296554640632
2337-8210,2022-10-14,2024-10-14,0.12751446658669371,0.0648960703626547,0.11239327413635951,0.6156151715053495
2337-2891,2022-10-14,2024-10-14,0.16415420657660543,0.08288782215545981,0.10195642096449373,0.8315721296350322
2337-00900,2022-10-14,2024-10-14,0.4811349752262982,0.22850233045578236,0.13487409134099745,1.593098588465639
2337-6188,2022-10-14,2024-10-14,0.31738123225371734,0.15536141790073338,0.09786776377638719,1.5245894531003337
2337-6605,2022-10-14,2024-10-14,0.40459520902248036,0.19482230750163848,0.0991526062002056,1.844292211458865
2337-2885,2022-10-14,2024-10-14,0.41756013738605374,0.2005876716219035,0.1180777773575593,1.6064339924412911
2337-1802,2022-10-14,2024-10-14,0.10316221701171678,0.05278365599854889,0.13180910009785243,0.45727918310396926
2337-2890,2022-10-14,2024-10-14,0.22932289321702348,0.11423492152593703,0.11835111724651563,0.9726978688407593
2337-00915,2022-10-14,2024-10-14,0.4053993407570191,0.195180631282577,0.10741400228563563,1.7130405495417655
2486-0050,2022-10-14,2024-10-14,0.26813794349243536,0.1325302404225041,0.17813516190686748,0.7864714368270185
2337-00929,2022-10-14,2024-10-14,0.259843287385247,0.1286432361534475,0.12913313368139287,1.0014730439430441
2486-2520,2022-10-14,2024-10-14,-0.35613315073485735,-0.20598879947492008,0.395181004014648,-0.38503980209540994
2486-3013,2022-10-14,2024-10-14,-0.0947084991584306,-0.050792639999494064,0.2559312038323422,-0.07562006044331744
2486-6023,2022-10-14,2024-10-14,-0.0077697141083855415,-0.0040781771743662425,0.28745394158515125,0.12813800438218478
2486-9940,2022-10-14,2024-10-14,-0.9759793871457101,-0.8582333105870957,1.0811755756161494,-0.4010060900659175
2486-6640,2022-10-14,2024-10-14,-0.24266584933129162,-0.13551449892107786,0.26090515450520035,-0.4267361894253567
2486-2393,2022-10-14,2024-10-14,0.32394672659961626,0.1583745280639643,0.30829684022412257,0.6287985976095884
2486-2543,2022-10-14,2024-10-14,-0.7117670750268821,-0.4788592169895872,0.4294410455952018,-1.2966430870094823
2486-2362,2022-10-14,2024-10-14,-0.035796510087671686,-0.01891678294645934,0.47751496405156146,0.21316582334556192
2486-1442,2022-10-14,2024-10-14,0.2761777183529102,0.13628626808987182,0.3193363730831993,0.5549782370766578
2486-5234,2022-10-14,2024-10-14,-0.02733831508967357,-0.014417261044724197,0.2950230503279185,0.0983944523693254
2486-2359,2022-10-14,2024-10-14,0.36311537075753975,0.17620435680816396,0.24810652497556362,0.7770156253531983
2486-3131,2022-10-14,2024-10-14,0.558787297911222,0.2618353163470405,0.21195943073634907,1.201718496943475
2486-2367,2022-10-14,2024-10-14,0.566881141742685,0.265263707309076,0.49585137873361695,0.7336838954727425
2486-8070,2022-10-14,2024-10-14,-0.560047904041335,-0.3496052233077847,0.5053128407208897,-0.5934959489429213
2486-2467,2022-10-14,2024-10-14,-0.1828860024625891,-0.10041100739167388,0.23914296372522384,-0.322589259464915
2486-2881,2022-10-14,2024-10-14,0.8533727129666655,0.3816179803392366,0.23433164462834233,1.4940977927577568
2486-9917,2022-10-14,2024-10-14,0.12793598566635975,0.06510462466793501,0.29241926368326576,0.3625622693045845
2486-2101,2022-10-14,2024-10-14,-0.4360346007291876,-0.2592374068261968,0.5141158564438167,-0.31643659936084584
2486-2882,2022-10-14,2024-10-14,0.6540206182283381,0.3016536791844115,0.27869760742887134,1.0814748729896988
2486-2504,2022-10-14,2024-10-14,-0.3431152816157309,-0.19761830113129264,0.4328919954039322,-0.28757451287644253
2486-00692,2022-10-14,2024-10-14,3.2931568784580767,1.1454437747112058,0.35481267763233265,2.3217022178529296
2486-5534,2022-10-14,2024-10-14,-0.23981583260584602,-0.13381161697314056,0.2803265048154264,-0.3703586495921986
2486-5508,2022-10-14,2024-10-14,0.3748701368678341,0.18150747088714841,0.21147109563957778,0.8933613726443336
2486-1785,2022-10-14,2024-10-14,0.8310902393442697,0.37289042492664,0.36621356078457784,1.0430849141534255
2486-6605,2022-10-14,2024-10-14,0.42203882289121863,0.20257345638904015,0.20306335161187836,1.0070282745710597
2486-2884,2022-10-14,2024-10-14,0.2050261346595462,0.10264252827501551,1.093885593782342,0.5956417443234521
2486-2890,2022-10-14,2024-10-14,2.5820510848736107,0.951256489204364,0.7483175045463936,1.2308163744016456
4961-6550,2022-10-14,2024-10-14,-0.07185993579330988,-0.03831587495825951,0.5302669888466978,0.22675919203193765
4961-2345,2022-10-14,2024-10-14,0.35122732715713095,0.17081892430085757,0.1731938097067697,0.9972090392276861
4961-6901,2022-10-14,2024-10-14,2.041923227515876,0.7911233103691391,0.6880413799491747,1.0926433514701406
4961-2607,2022-10-14,2024-10-14,6.216033611669702,1.8162417018128971,1.9405648132016324,0.7974011311361504
4961-2002,2022-10-14,2024-10-14,3.4788678254965806,1.193575539850059,0.9967742969484237,1.2688951103843973
4961-2363,2022-10-14,2024-10-14,-0.5333029373948749,-0.3291820876696877,0.7294896847487021,-0.16959684746192913
4961-3042,2022-10-14,2024-10-14,0.16508124622908116,0.08333951627059935,0.7461200778934675,0.4485233480719889
4961-2006,2022-10-14,2024-10-14,0.18796640913946186,0.09443642157586314,0.5146871293397847,0.4304638136978705
4961-2458,2022-10-14,2024-10-14,0.8324890928745213,0.37343980750135913,0.5552079468219769,0.7819586039135302
0050-6197,2022-10-14,2024-10-14,0.09662399371028933,0.04951003006953146,0.10561441897584907,0.510446103044764
0050-3013,2022-10-14,2024-10-14,0.3638473275741838,0.17653521019945267,0.1879824351751484,0.9588362227701115
0050-2330,2022-10-14,2024-10-14,0.1883408540366538,0.09461713781321723,0.05721109553419777,1.6085575502740515
0050-9933,2022-10-14,2024-10-14,0.2539331428057621,0.12586621262050574,0.5284958451280641,0.4483692612994076
0050-8069,2022-10-14,2024-10-14,0.16583483767993484,0.08370657279478097,0.09534046775934983,0.8904959976756578
0050-4915,2022-10-14,2024-10-14,0.5644257105652412,0.2642245283841416,0.18792073559850195,1.3391784881109563
0050-6535,2022-10-14,2024-10-14,-0.0022977710137096654,-0.001204481025524972,0.10869586031893937,0.04284838477902237
0050-6873,2022-10-14,2024-10-14,0.06345594433305828,0.03275801816114729,0.12076609215850434,0.32585522794807503
0050-2393,2022-10-14,2024-10-14,0.19187276018725852,0.09632038982295475,0.18440096382617432,0.5907171228023945
0050-1301,2022-10-14,2024-10-14,0.09344572251976994,0.04791534394796885,0.1934698827028603,0.3428503573800412
0050-2227,2022-10-14,2024-10-14,0.2621841403325279,0.12974142694424662,0.09074321455037362,1.3893977436353215
0050-1303,2022-10-14,2024-10-14,0.5728324873463174,0.2677792026746668,0.18638883661023548,1.3649639933130757
0050-2363,2022-10-14,2024-10-14,-0.2808282829313236,-0.1586176865592647,0.2621789585164955,-0.5264077641881892
0050-2362,2022-10-14,2024-10-14,-0.32919708461013186,-0.18875578710653684,0.3717018880330669,-0.3602960497999406
0050-2348,2022-10-14,2024-10-14,0.06587391095572342,0.0339875788771556,0.10500200164485816,0.3699315988708144
0050-1442,2022-10-14,2024-10-14,-0.07216470515939123,-0.03848132986627316,0.26540667383394434,-0.017970840343521505
0050-2359,2022-10-14,2024-10-14,0.04368872806950094,0.02265583713162512,0.10060694943391643,0.27267790190998537
0050-3131,2022-10-14,2024-10-14,0.2585980784419344,0.1280586613783259,0.08161883685413804,1.5168369541034339
0050-8070,2022-10-14,2024-10-14,-0.042859309949659925,-0.022688411048717837,0.31344183351431326,0.08251081535486583
0050-6505,2022-10-14,2024-10-14,0.2832835662049243,0.13959661511285373,0.2326472263653068,0.676466950899051
0050-6589,2022-10-14,2024-10-14,-0.10172049719452415,-0.0546516240146586,0.1355845642127983,-0.34564167896773235
0050-2467,2022-10-14,2024-10-14,0.14624964188609116,0.07413009537672563,0.11057299653381256,0.7015008493262657
0050-1434,2022-10-14,2024-10-14,0.794693107851065,0.3585249790365097,0.4418172798901812,0.911612664600482
0050-2101,2022-10-14,2024-10-14,-0.18058219585757604,-0.09908308775677602,0.35018190014616474,-0.11628716205322072
0050-2317,2022-10-14,2024-10-14,0.10581224495312848,0.05410786809155472,0.08452009847833167,0.6656175718750111
0050-2504,2022-10-14,2024-10-14,-0.12589749465788264,-0.06806842823860515,0.3768090889572313,0.010457581552520846
0050-5534,2022-10-14,2024-10-14,-0.19078524823110282,-0.1049777403376777,0.1411562040041375,-0.7131474815279145
0050-5508,2022-10-14,2024-10-14,0.06517308678801775,0.033631339424179035,0.11609196322844156,0.3425796223081077
0050-6605,2022-10-14,2024-10-14,0.08842657506822013,0.04539250371648711,0.07373542871466146,0.6383237665979706
0050-2884,2022-10-14,2024-10-14,0.6182783706627883,0.2868406426966994,1.0560355485034425,0.7468818477062558
2727-4147,2022-10-14,2024-10-14,-0.11359795763540087,-0.061221137439809364,0.5515023879756868,0.14753383577498005
2727-3023,2022-10-14,2024-10-14,-0.14951476001509076,-0.08134630327394547,0.18359875847956877,-0.36943527819543914
3363-3013,2022-10-14,2024-10-14,0.9052058271791995,0.4017286442449036,0.44474344894846296,0.9781182106939754
3363-6535,2022-10-14,2024-10-14,-0.07661151433930746,-0.04089838832410203,0.3301110614582317,0.03732505230592274
3363-1301,2022-10-14,2024-10-14,-0.09089185812527667,-0.04869816940839288,0.29095165648382715,-0.024945513926438508
3363-1303,2022-10-14,2024-10-14,1.1402043374187363,0.4898011903647517,0.3409593742961744,1.3353272577084287
3363-2362,2022-10-14,2024-10-14,-0.7846364021313356,-0.5526542837665375,0.8956579234026989,-0.3833487454121487
3363-2363,2022-10-14,2024-10-14,0.002903735087206273,0.0015202415132065565,0.6014482749788496,0.293532398473221
3363-2923,2022-10-14,2024-10-14,2.3741396815531277,0.8910766306756024,2.000653324298442,1.4552060742176405
3363-6505,2022-10-14,2024-10-14,-0.1795047703547107,-0.09846266718108089,0.46846989988090276,0.01719880831666891
